"","abundance","years","lat","long"
"846",49,2013,40.5,3.5
"847",45,2013,40.5,4.5
"848",39,2013,40.5,5.5
"849",39,2013,40.5,6.5
"850",44,2013,40.5,7.5
"851",40,2013,40.5,8.5
"852",38,2013,40.5,9.5
"853",32,2013,40.5,10.5
"854",35,2013,40.5,11.5
"855",37,2013,40.5,12.5
"856",38,2013,40.5,13.5
"857",31,2013,40.5,14.5
"858",29,2013,40.5,15.5
"859",30,2013,40.5,16.5
"860",36,2013,40.5,17.5
"861",33,2013,40.5,18.5
"862",33,2013,40.5,19.5
"863",31,2013,40.5,20.5
"864",33,2013,40.5,21.5
"865",30,2013,40.5,22.5
"866",33,2013,40.5,23.5
"867",36,2013,40.5,24.5
"868",42,2013,40.5,25.5
"869",42,2013,40.5,26.5
"870",44,2013,40.5,27.5
"871",42,2013,40.5,28.5
"872",48,2013,40.5,29.5
"873",50,2013,40.5,30.5
"874",50,2013,40.5,31.5
"875",46,2013,40.5,32.5
"876",48,2013,40.5,33.5
"877",53,2013,40.5,34.5
"878",56,2013,40.5,35.5
"879",64,2013,40.5,36.5
"880",67,2013,40.5,37.5
"881",66,2013,40.5,38.5
"882",64,2013,40.5,39.5
"883",62,2013,40.5,40.5
"884",63,2013,40.5,41.5
"885",68,2013,40.5,42.5
"886",65,2013,40.5,43.5
"887",64,2013,40.5,44.5
"888",64,2013,40.5,45.5
"889",57,2013,40.5,46.5
"890",62,2013,40.5,47.5
"891",64,2013,40.5,48.5
"892",42,2013,39.5,-49.5
"893",36,2013,39.5,-48.5
"894",31,2013,39.5,-47.5
"895",36,2013,39.5,-46.5
"896",37,2013,39.5,-45.5
"897",39,2013,39.5,-44.5
"898",42,2013,39.5,-43.5
"899",41,2013,39.5,-42.5
"900",43,2013,39.5,-41.5
"901",46,2013,39.5,-40.5
"902",46,2013,39.5,-39.5
"903",47,2013,39.5,-38.5
"904",44,2013,39.5,-37.5
"905",42,2013,39.5,-36.5
"906",47,2013,39.5,-35.5
"907",54,2013,39.5,-34.5
"908",55,2013,39.5,-33.5
"909",61,2013,39.5,-32.5
"910",58,2013,39.5,-31.5
"911",64,2013,39.5,-30.5
"912",59,2013,39.5,-29.5
"913",59,2013,39.5,-28.5
"914",57,2013,39.5,-27.5
"915",53,2013,39.5,-26.5
"916",51,2013,39.5,-25.5
"917",47,2013,39.5,-24.5
"918",51,2013,39.5,-23.5
"919",52,2013,39.5,-22.5
"920",57,2013,39.5,-21.5
"921",58,2013,39.5,-20.5
"922",56,2013,39.5,-19.5
"923",63,2013,39.5,-18.5
"924",57,2013,39.5,-17.5
"925",58,2013,39.5,-16.5
"926",56,2013,39.5,-15.5
"927",57,2013,39.5,-14.5
"928",58,2013,39.5,-13.5
"929",60,2013,39.5,-12.5
"930",61,2013,39.5,-11.5
"931",59,2013,39.5,-10.5
"932",56,2013,39.5,-9.5
"933",51,2013,39.5,-8.5
"934",49,2013,39.5,-7.5
"935",51,2013,39.5,-6.5
"936",53,2013,39.5,-5.5
"937",55,2013,39.5,-4.5
"938",49,2013,39.5,-3.5
"939",40,2013,39.5,-2.5
"940",50,2013,39.5,-1.5
"941",46,2013,39.5,-0.5
"942",45,2013,39.5,0.5
"943",41,2013,39.5,1.5
"944",46,2013,39.5,2.5
"945",47,2013,39.5,3.5
"946",42,2013,39.5,4.5
"947",39,2013,39.5,5.5
"948",39,2013,39.5,6.5
"949",44,2013,39.5,7.5
"950",42,2013,39.5,8.5
"951",39,2013,39.5,9.5
"952",37,2013,39.5,10.5
"953",40,2013,39.5,11.5
"954",37,2013,39.5,12.5
"955",33,2013,39.5,13.5
"956",30,2013,39.5,14.5
"957",28,2013,39.5,15.5
"958",30,2013,39.5,16.5
"959",33,2013,39.5,17.5
"960",37,2013,39.5,18.5
"961",41,2013,39.5,19.5
"962",40,2013,39.5,20.5
"963",40,2013,39.5,21.5
"964",34,2013,39.5,22.5
"965",41,2013,39.5,23.5
"966",44,2013,39.5,24.5
"967",45,2013,39.5,25.5
"968",52,2013,39.5,26.5
"969",54,2013,39.5,27.5
"970",52,2013,39.5,28.5
"971",54,2013,39.5,29.5
"972",52,2013,39.5,30.5
"973",47,2013,39.5,31.5
"974",48,2013,39.5,32.5
"975",48,2013,39.5,33.5
"976",56,2013,39.5,34.5
"977",63,2013,39.5,35.5
"978",61,2013,39.5,36.5
"979",68,2013,39.5,37.5
"980",66,2013,39.5,38.5
"981",67,2013,39.5,39.5
"982",64,2013,39.5,40.5
"983",66,2013,39.5,41.5
"984",65,2013,39.5,42.5
"985",70,2013,39.5,43.5
"986",65,2013,39.5,44.5
"987",59,2013,39.5,45.5
"988",62,2013,39.5,46.5
"989",69,2013,39.5,47.5
"990",63,2013,39.5,48.5
"991",38,2013,38.5,-49.5
"992",36,2013,38.5,-48.5
"993",35,2013,38.5,-47.5
"994",34,2013,38.5,-46.5
"995",38,2013,38.5,-45.5
"996",41,2013,38.5,-44.5
"997",42,2013,38.5,-43.5
"998",49,2013,38.5,-42.5
"999",44,2013,38.5,-41.5
"1000",45,2013,38.5,-40.5
"1001",42,2013,38.5,-39.5
"1002",42,2013,38.5,-38.5
"1003",40,2013,38.5,-37.5
"1004",38,2013,38.5,-36.5
"1005",41,2013,38.5,-35.5
"1006",47,2013,38.5,-34.5
"1007",52,2013,38.5,-33.5
"1008",57,2013,38.5,-32.5
"1009",58,2013,38.5,-31.5
"1010",58,2013,38.5,-30.5
"1011",51,2013,38.5,-29.5
"1012",57,2013,38.5,-28.5
"1013",53,2013,38.5,-27.5
"1014",49,2013,38.5,-26.5
"1015",50,2013,38.5,-25.5
"1016",46,2013,38.5,-24.5
"1017",52,2013,38.5,-23.5
"1018",53,2013,38.5,-22.5
"1019",53,2013,38.5,-21.5
"1020",55,2013,38.5,-20.5
"1021",55,2013,38.5,-19.5
"1022",52,2013,38.5,-18.5
"1023",61,2013,38.5,-17.5
"1024",63,2013,38.5,-16.5
"1025",61,2013,38.5,-15.5
"1026",56,2013,38.5,-14.5
"1027",59,2013,38.5,-13.5
"1028",62,2013,38.5,-12.5
"1029",66,2013,38.5,-11.5
"1030",57,2013,38.5,-10.5
"1031",58,2013,38.5,-9.5
"1032",54,2013,38.5,-8.5
"1033",58,2013,38.5,-7.5
"1034",50,2013,38.5,-6.5
"1035",58,2013,38.5,-5.5
"1036",57,2013,38.5,-4.5
"1037",58,2013,38.5,-3.5
"1038",48,2013,38.5,-2.5
"1039",48,2013,38.5,-1.5
"1040",50,2013,38.5,-0.5
"1041",43,2013,38.5,0.5
"1042",38,2013,38.5,1.5
"1043",42,2013,38.5,2.5
"1044",45,2013,38.5,3.5
"1045",38,2013,38.5,4.5
"1046",41,2013,38.5,5.5
"1047",43,2013,38.5,6.5
"1048",48,2013,38.5,7.5
"1049",41,2013,38.5,8.5
"1050",41,2013,38.5,9.5
"1051",40,2013,38.5,10.5
"1052",41,2013,38.5,11.5
"1053",37,2013,38.5,12.5
"1054",38,2013,38.5,13.5
"1055",31,2013,38.5,14.5
"1056",34,2013,38.5,15.5
"1057",34,2013,38.5,16.5
"1058",38,2013,38.5,17.5
"1059",39,2013,38.5,18.5
"1060",47,2013,38.5,19.5
"1061",46,2013,38.5,20.5
"1062",45,2013,38.5,21.5
"1063",40,2013,38.5,22.5
"1064",40,2013,38.5,23.5
"1065",39,2013,38.5,24.5
"1066",43,2013,38.5,25.5
"1067",52,2013,38.5,26.5
"1068",57,2013,38.5,27.5
"1069",59,2013,38.5,28.5
"1070",57,2013,38.5,29.5
"1071",55,2013,38.5,30.5
"1072",60,2013,38.5,31.5
"1073",54,2013,38.5,32.5
"1074",54,2013,38.5,33.5
"1075",61,2013,38.5,34.5
"1076",65,2013,38.5,35.5
"1077",65,2013,38.5,36.5
"1078",70,2013,38.5,37.5
"1079",67,2013,38.5,38.5
"1080",69,2013,38.5,39.5
"1081",65,2013,38.5,40.5
"1082",67,2013,38.5,41.5
"1083",66,2013,38.5,42.5
"1084",71,2013,38.5,43.5
"1085",62,2013,38.5,44.5
"1086",61,2013,38.5,45.5
"1087",68,2013,38.5,46.5
"1088",67,2013,38.5,47.5
"1089",63,2013,38.5,48.5
"1090",34,2013,37.5,-49.5
"1091",36,2013,37.5,-48.5
"1092",33,2013,37.5,-47.5
"1093",27,2013,37.5,-46.5
"1094",34,2013,37.5,-45.5
"1095",38,2013,37.5,-44.5
"1096",39,2013,37.5,-43.5
"1097",47,2013,37.5,-42.5
"1098",44,2013,37.5,-41.5
"1099",42,2013,37.5,-40.5
"1100",42,2013,37.5,-39.5
"1101",36,2013,37.5,-38.5
"1102",43,2013,37.5,-37.5
"1103",38,2013,37.5,-36.5
"1104",45,2013,37.5,-35.5
"1105",41,2013,37.5,-34.5
"1106",47,2013,37.5,-33.5
"1107",53,2013,37.5,-32.5
"1108",58,2013,37.5,-31.5
"1109",54,2013,37.5,-30.5
"1110",54,2013,37.5,-29.5
"1111",49,2013,37.5,-28.5
"1112",46,2013,37.5,-27.5
"1113",49,2013,37.5,-26.5
"1114",48,2013,37.5,-25.5
"1115",48,2013,37.5,-24.5
"1116",42,2013,37.5,-23.5
"1117",46,2013,37.5,-22.5
"1118",52,2013,37.5,-21.5
"1119",48,2013,37.5,-20.5
"1120",51,2013,37.5,-19.5
"1121",53,2013,37.5,-18.5
"1122",59,2013,37.5,-17.5
"1123",67,2013,37.5,-16.5
"1124",66,2013,37.5,-15.5
"1125",61,2013,37.5,-14.5
"1126",62,2013,37.5,-13.5
"1127",70,2013,37.5,-12.5
"1128",70,2013,37.5,-11.5
"1129",66,2013,37.5,-10.5
"1130",62,2013,37.5,-9.5
"1131",62,2013,37.5,-8.5
"1132",61,2013,37.5,-7.5
"1133",55,2013,37.5,-6.5
"1134",60,2013,37.5,-5.5
"1135",61,2013,37.5,-4.5
"1136",56,2013,37.5,-3.5
"1137",58,2013,37.5,-2.5
"1138",46,2013,37.5,-1.5
"1139",48,2013,37.5,-0.5
"1140",42,2013,37.5,0.5
"1141",37,2013,37.5,1.5
"1142",42,2013,37.5,2.5
"1143",41,2013,37.5,3.5
"1144",34,2013,37.5,4.5
"1145",30,2013,37.5,5.5
"1146",36,2013,37.5,6.5
"1147",40,2013,37.5,7.5
"1148",40,2013,37.5,8.5
"1149",44,2013,37.5,9.5
"1150",37,2013,37.5,10.5
"1151",33,2013,37.5,11.5
"1152",39,2013,37.5,12.5
"1153",36,2013,37.5,13.5
"1154",38,2013,37.5,14.5
"1155",37,2013,37.5,15.5
"1156",42,2013,37.5,16.5
"1157",40,2013,37.5,17.5
"1158",40,2013,37.5,18.5
"1159",47,2013,37.5,19.5
"1160",50,2013,37.5,20.5
"1161",48,2013,37.5,21.5
"1162",43,2013,37.5,22.5
"1163",47,2013,37.5,23.5
"1164",47,2013,37.5,24.5
"1165",44,2013,37.5,25.5
"1166",51,2013,37.5,26.5
"1167",57,2013,37.5,27.5
"1168",64,2013,37.5,28.5
"1169",66,2013,37.5,29.5
"1170",62,2013,37.5,30.5
"1171",60,2013,37.5,31.5
"1172",62,2013,37.5,32.5
"1173",58,2013,37.5,33.5
"1174",63,2013,37.5,34.5
"1175",67,2013,37.5,35.5
"1176",71,2013,37.5,36.5
"1177",71,2013,37.5,37.5
"1178",73,2013,37.5,38.5
"1179",71,2013,37.5,39.5
"1180",71,2013,37.5,40.5
"1181",70,2013,37.5,41.5
"1182",70,2013,37.5,42.5
"1183",68,2013,37.5,43.5
"1184",66,2013,37.5,44.5
"1185",66,2013,37.5,45.5
"1186",71,2013,37.5,46.5
"1187",69,2013,37.5,47.5
"1188",75,2013,37.5,48.5
"1189",36,2013,36.5,-49.5
"1190",43,2013,36.5,-48.5
"1191",35,2013,36.5,-47.5
"1192",35,2013,36.5,-46.5
"1193",33,2013,36.5,-45.5
"1194",38,2013,36.5,-44.5
"1195",41,2013,36.5,-43.5
"1196",43,2013,36.5,-42.5
"1197",43,2013,36.5,-41.5
"1198",37,2013,36.5,-40.5
"1199",42,2013,36.5,-39.5
"1200",45,2013,36.5,-38.5
"1201",46,2013,36.5,-37.5
"1202",40,2013,36.5,-36.5
"1203",45,2013,36.5,-35.5
"1204",47,2013,36.5,-34.5
"1205",48,2013,36.5,-33.5
"1206",54,2013,36.5,-32.5
"1207",54,2013,36.5,-31.5
"1208",59,2013,36.5,-30.5
"1209",50,2013,36.5,-29.5
"1210",48,2013,36.5,-28.5
"1211",45,2013,36.5,-27.5
"1212",48,2013,36.5,-26.5
"1213",44,2013,36.5,-25.5
"1214",46,2013,36.5,-24.5
"1215",46,2013,36.5,-23.5
"1216",52,2013,36.5,-22.5
"1217",54,2013,36.5,-21.5
"1218",52,2013,36.5,-20.5
"1219",54,2013,36.5,-19.5
"1220",58,2013,36.5,-18.5
"1221",63,2013,36.5,-17.5
"1222",68,2013,36.5,-16.5
"1223",67,2013,36.5,-15.5
"1224",58,2013,36.5,-14.5
"1225",63,2013,36.5,-13.5
"1226",66,2013,36.5,-12.5
"1227",63,2013,36.5,-11.5
"1228",59,2013,36.5,-10.5
"1229",59,2013,36.5,-9.5
"1230",59,2013,36.5,-8.5
"1231",60,2013,36.5,-7.5
"1232",63,2013,36.5,-6.5
"1233",54,2013,36.5,-5.5
"1234",59,2013,36.5,-4.5
"1235",60,2013,36.5,-3.5
"1236",60,2013,36.5,-2.5
"1237",51,2013,36.5,-1.5
"1238",48,2013,36.5,-0.5
"1239",44,2013,36.5,0.5
"1240",39,2013,36.5,1.5
"1241",40,2013,36.5,2.5
"1242",37,2013,36.5,3.5
"1243",35,2013,36.5,4.5
"1244",31,2013,36.5,5.5
"1245",36,2013,36.5,6.5
"1246",34,2013,36.5,7.5
"1247",36,2013,36.5,8.5
"1248",39,2013,36.5,9.5
"1249",38,2013,36.5,10.5
"1250",34,2013,36.5,11.5
"1251",38,2013,36.5,12.5
"1252",36,2013,36.5,13.5
"1253",38,2013,36.5,14.5
"1254",42,2013,36.5,15.5
"1255",44,2013,36.5,16.5
"1256",44,2013,36.5,17.5
"1257",49,2013,36.5,18.5
"1258",46,2013,36.5,19.5
"1259",47,2013,36.5,20.5
"1260",43,2013,36.5,21.5
"1261",40,2013,36.5,22.5
"1262",44,2013,36.5,23.5
"1263",45,2013,36.5,24.5
"1264",45,2013,36.5,25.5
"1265",54,2013,36.5,26.5
"1266",66,2013,36.5,27.5
"1267",67,2013,36.5,28.5
"1268",67,2013,36.5,29.5
"1269",66,2013,36.5,30.5
"1270",65,2013,36.5,31.5
"1271",65,2013,36.5,32.5
"1272",63,2013,36.5,33.5
"1273",68,2013,36.5,34.5
"1274",69,2013,36.5,35.5
"1275",70,2013,36.5,36.5
"1276",67,2013,36.5,37.5
"1277",70,2013,36.5,38.5
"1278",71,2013,36.5,39.5
"1279",72,2013,36.5,40.5
"1280",67,2013,36.5,41.5
"1281",69,2013,36.5,42.5
"1282",69,2013,36.5,43.5
"1283",64,2013,36.5,44.5
"1284",64,2013,36.5,45.5
"1285",70,2013,36.5,46.5
"1286",73,2013,36.5,47.5
"1287",72,2013,36.5,48.5
"1288",36,2013,35.5,-49.5
"1289",33,2013,35.5,-48.5
"1290",34,2013,35.5,-47.5
"1291",34,2013,35.5,-46.5
"1292",36,2013,35.5,-45.5
"1293",37,2013,35.5,-44.5
"1294",45,2013,35.5,-43.5
"1295",43,2013,35.5,-42.5
"1296",38,2013,35.5,-41.5
"1297",38,2013,35.5,-40.5
"1298",39,2013,35.5,-39.5
"1299",45,2013,35.5,-38.5
"1300",46,2013,35.5,-37.5
"1301",48,2013,35.5,-36.5
"1302",42,2013,35.5,-35.5
"1303",45,2013,35.5,-34.5
"1304",49,2013,35.5,-33.5
"1305",52,2013,35.5,-32.5
"1306",55,2013,35.5,-31.5
"1307",58,2013,35.5,-30.5
"1308",47,2013,35.5,-29.5
"1309",47,2013,35.5,-28.5
"1310",43,2013,35.5,-27.5
"1311",47,2013,35.5,-26.5
"1312",44,2013,35.5,-25.5
"1313",43,2013,35.5,-24.5
"1314",47,2013,35.5,-23.5
"1315",52,2013,35.5,-22.5
"1316",54,2013,35.5,-21.5
"1317",55,2013,35.5,-20.5
"1318",60,2013,35.5,-19.5
"1319",68,2013,35.5,-18.5
"1320",68,2013,35.5,-17.5
"1321",65,2013,35.5,-16.5
"1322",62,2013,35.5,-15.5
"1323",58,2013,35.5,-14.5
"1324",60,2013,35.5,-13.5
"1325",62,2013,35.5,-12.5
"1326",64,2013,35.5,-11.5
"1327",47,2013,35.5,-10.5
"1328",56,2013,35.5,-9.5
"1329",55,2013,35.5,-8.5
"1330",53,2013,35.5,-7.5
"1331",56,2013,35.5,-6.5
"1332",56,2013,35.5,-5.5
"1333",60,2013,35.5,-4.5
"1334",51,2013,35.5,-3.5
"1335",59,2013,35.5,-2.5
"1336",49,2013,35.5,-1.5
"1337",47,2013,35.5,-0.5
"1338",45,2013,35.5,0.5
"1339",40,2013,35.5,1.5
"1340",39,2013,35.5,2.5
"1341",41,2013,35.5,3.5
"1342",40,2013,35.5,4.5
"1343",46,2013,35.5,5.5
"1344",43,2013,35.5,6.5
"1345",33,2013,35.5,7.5
"1346",38,2013,35.5,8.5
"1347",32,2013,35.5,9.5
"1348",32,2013,35.5,10.5
"1349",29,2013,35.5,11.5
"1350",34,2013,35.5,12.5
"1351",41,2013,35.5,13.5
"1352",42,2013,35.5,14.5
"1353",44,2013,35.5,15.5
"1354",49,2013,35.5,16.5
"1355",49,2013,35.5,17.5
"1356",50,2013,35.5,18.5
"1357",46,2013,35.5,19.5
"1358",45,2013,35.5,20.5
"1359",38,2013,35.5,21.5
"1360",38,2013,35.5,22.5
"1361",39,2013,35.5,23.5
"1362",48,2013,35.5,24.5
"1363",49,2013,35.5,25.5
"1364",56,2013,35.5,26.5
"1365",68,2013,35.5,27.5
"1366",69,2013,35.5,28.5
"1367",70,2013,35.5,29.5
"1368",69,2013,35.5,30.5
"1369",69,2013,35.5,31.5
"1370",68,2013,35.5,32.5
"1371",63,2013,35.5,33.5
"1372",71,2013,35.5,34.5
"1373",72,2013,35.5,35.5
"1374",72,2013,35.5,36.5
"1375",68,2013,35.5,37.5
"1376",74,2013,35.5,38.5
"1377",77,2013,35.5,39.5
"1378",77,2013,35.5,40.5
"1379",75,2013,35.5,41.5
"1380",66,2013,35.5,42.5
"1381",63,2013,35.5,43.5
"1382",66,2013,35.5,44.5
"1383",69,2013,35.5,45.5
"1384",68,2013,35.5,46.5
"1385",67,2013,35.5,47.5
"1386",72,2013,35.5,48.5
"1387",31,2013,34.5,-49.5
"1388",34,2013,34.5,-48.5
"1389",34,2013,34.5,-47.5
"1390",37,2013,34.5,-46.5
"1391",39,2013,34.5,-45.5
"1392",40,2013,34.5,-44.5
"1393",44,2013,34.5,-43.5
"1394",38,2013,34.5,-42.5
"1395",38,2013,34.5,-41.5
"1396",35,2013,34.5,-40.5
"1397",41,2013,34.5,-39.5
"1398",42,2013,34.5,-38.5
"1399",46,2013,34.5,-37.5
"1400",50,2013,34.5,-36.5
"1401",48,2013,34.5,-35.5
"1402",48,2013,34.5,-34.5
"1403",53,2013,34.5,-33.5
"1404",50,2013,34.5,-32.5
"1405",47,2013,34.5,-31.5
"1406",50,2013,34.5,-30.5
"1407",47,2013,34.5,-29.5
"1408",39,2013,34.5,-28.5
"1409",44,2013,34.5,-27.5
"1410",50,2013,34.5,-26.5
"1411",48,2013,34.5,-25.5
"1412",46,2013,34.5,-24.5
"1413",51,2013,34.5,-23.5
"1414",53,2013,34.5,-22.5
"1415",54,2013,34.5,-21.5
"1416",58,2013,34.5,-20.5
"1417",64,2013,34.5,-19.5
"1418",69,2013,34.5,-18.5
"1419",68,2013,34.5,-17.5
"1420",68,2013,34.5,-16.5
"1421",69,2013,34.5,-15.5
"1422",65,2013,34.5,-14.5
"1423",63,2013,34.5,-13.5
"1424",64,2013,34.5,-12.5
"1425",61,2013,34.5,-11.5
"1426",55,2013,34.5,-10.5
"1427",53,2013,34.5,-9.5
"1428",59,2013,34.5,-8.5
"1429",61,2013,34.5,-7.5
"1430",56,2013,34.5,-6.5
"1431",54,2013,34.5,-5.5
"1432",50,2013,34.5,-4.5
"1433",47,2013,34.5,-3.5
"1434",45,2013,34.5,-2.5
"1435",48,2013,34.5,-1.5
"1436",52,2013,34.5,-0.5
"1437",49,2013,34.5,0.5
"1438",45,2013,34.5,1.5
"1439",41,2013,34.5,2.5
"1440",42,2013,34.5,3.5
"1441",39,2013,34.5,4.5
"1442",42,2013,34.5,5.5
"1443",38,2013,34.5,6.5
"1444",32,2013,34.5,7.5
"1445",30,2013,34.5,8.5
"1446",32,2013,34.5,9.5
"1447",33,2013,34.5,10.5
"1448",34,2013,34.5,11.5
"1449",33,2013,34.5,12.5
"1450",40,2013,34.5,13.5
"1451",43,2013,34.5,14.5
"1452",46,2013,34.5,15.5
"1453",43,2013,34.5,16.5
"1454",48,2013,34.5,17.5
"1455",48,2013,34.5,18.5
"1456",51,2013,34.5,19.5
"1457",53,2013,34.5,20.5
"1458",50,2013,34.5,21.5
"1459",52,2013,34.5,22.5
"1460",52,2013,34.5,23.5
"1461",54,2013,34.5,24.5
"1462",55,2013,34.5,25.5
"1463",61,2013,34.5,26.5
"1464",67,2013,34.5,27.5
"1465",68,2013,34.5,28.5
"1466",68,2013,34.5,29.5
"1467",72,2013,34.5,30.5
"1468",74,2013,34.5,31.5
"1469",72,2013,34.5,32.5
"1470",69,2013,34.5,33.5
"1471",72,2013,34.5,34.5
"1472",74,2013,34.5,35.5
"1473",72,2013,34.5,36.5
"1474",77,2013,34.5,37.5
"1475",72,2013,34.5,38.5
"1476",74,2013,34.5,39.5
"1477",78,2013,34.5,40.5
"1478",72,2013,34.5,41.5
"1479",67,2013,34.5,42.5
"1480",63,2013,34.5,43.5
"1481",65,2013,34.5,44.5
"1482",64,2013,34.5,45.5
"1483",68,2013,34.5,46.5
"1484",65,2013,34.5,47.5
"1485",65,2013,34.5,48.5
"1486",33,2013,33.5,-49.5
"1487",33,2013,33.5,-48.5
"1488",34,2013,33.5,-47.5
"1489",39,2013,33.5,-46.5
"1490",42,2013,33.5,-45.5
"1491",48,2013,33.5,-44.5
"1492",44,2013,33.5,-43.5
"1493",41,2013,33.5,-42.5
"1494",39,2013,33.5,-41.5
"1495",38,2013,33.5,-40.5
"1496",39,2013,33.5,-39.5
"1497",42,2013,33.5,-38.5
"1498",48,2013,33.5,-37.5
"1499",50,2013,33.5,-36.5
"1500",49,2013,33.5,-35.5
"1501",45,2013,33.5,-34.5
"1502",48,2013,33.5,-33.5
"1503",48,2013,33.5,-32.5
"1504",53,2013,33.5,-31.5
"1505",53,2013,33.5,-30.5
"1506",46,2013,33.5,-29.5
"1507",40,2013,33.5,-28.5
"1508",44,2013,33.5,-27.5
"1509",41,2013,33.5,-26.5
"1510",43,2013,33.5,-25.5
"1511",45,2013,33.5,-24.5
"1512",45,2013,33.5,-23.5
"1513",51,2013,33.5,-22.5
"1514",51,2013,33.5,-21.5
"1515",58,2013,33.5,-20.5
"1516",68,2013,33.5,-19.5
"1517",76,2013,33.5,-18.5
"1518",75,2013,33.5,-17.5
"1519",75,2013,33.5,-16.5
"1520",77,2013,33.5,-15.5
"1521",70,2013,33.5,-14.5
"1522",66,2013,33.5,-13.5
"1523",68,2013,33.5,-12.5
"1524",62,2013,33.5,-11.5
"1525",56,2013,33.5,-10.5
"1526",53,2013,33.5,-9.5
"1527",59,2013,33.5,-8.5
"1528",63,2013,33.5,-7.5
"1529",65,2013,33.5,-6.5
"1530",56,2013,33.5,-5.5
"1531",49,2013,33.5,-4.5
"1532",52,2013,33.5,-3.5
"1533",40,2013,33.5,-2.5
"1534",47,2013,33.5,-1.5
"1535",57,2013,33.5,-0.5
"1536",54,2013,33.5,0.5
"1537",51,2013,33.5,1.5
"1538",42,2013,33.5,2.5
"1539",39,2013,33.5,3.5
"1540",38,2013,33.5,4.5
"1541",35,2013,33.5,5.5
"1542",33,2013,33.5,6.5
"1543",33,2013,33.5,7.5
"1544",28,2013,33.5,8.5
"1545",26,2013,33.5,9.5
"1546",30,2013,33.5,10.5
"1547",33,2013,33.5,11.5
"1548",40,2013,33.5,12.5
"1549",39,2013,33.5,13.5
"1550",43,2013,33.5,14.5
"1551",44,2013,33.5,15.5
"1552",44,2013,33.5,16.5
"1553",48,2013,33.5,17.5
"1554",50,2013,33.5,18.5
"1555",50,2013,33.5,19.5
"1556",44,2013,33.5,20.5
"1557",52,2013,33.5,21.5
"1558",54,2013,33.5,22.5
"1559",64,2013,33.5,23.5
"1560",59,2013,33.5,24.5
"1561",60,2013,33.5,25.5
"1562",62,2013,33.5,26.5
"1563",64,2013,33.5,27.5
"1564",71,2013,33.5,28.5
"1565",81,2013,33.5,29.5
"1566",81,2013,33.5,30.5
"1567",79,2013,33.5,31.5
"1568",74,2013,33.5,32.5
"1569",72,2013,33.5,33.5
"1570",80,2013,33.5,34.5
"1571",81,2013,33.5,35.5
"1572",74,2013,33.5,36.5
"1573",82,2013,33.5,37.5
"1574",80,2013,33.5,38.5
"1575",79,2013,33.5,39.5
"1576",72,2013,33.5,40.5
"1577",66,2013,33.5,41.5
"1578",66,2013,33.5,42.5
"1579",65,2013,33.5,43.5
"1580",63,2013,33.5,44.5
"1581",55,2013,33.5,45.5
"1582",58,2013,33.5,46.5
"1583",62,2013,33.5,47.5
"1584",62,2013,33.5,48.5
"1585",34,2013,32.5,-49.5
"1586",36,2013,32.5,-48.5
"1587",36,2013,32.5,-47.5
"1588",37,2013,32.5,-46.5
"1589",43,2013,32.5,-45.5
"1590",49,2013,32.5,-44.5
"1591",46,2013,32.5,-43.5
"1592",41,2013,32.5,-42.5
"1593",44,2013,32.5,-41.5
"1594",44,2013,32.5,-40.5
"1595",47,2013,32.5,-39.5
"1596",49,2013,32.5,-38.5
"1597",50,2013,32.5,-37.5
"1598",52,2013,32.5,-36.5
"1599",49,2013,32.5,-35.5
"1600",45,2013,32.5,-34.5
"1601",49,2013,32.5,-33.5
"1602",49,2013,32.5,-32.5
"1603",56,2013,32.5,-31.5
"1604",50,2013,32.5,-30.5
"1605",47,2013,32.5,-29.5
"1606",42,2013,32.5,-28.5
"1607",46,2013,32.5,-27.5
"1608",47,2013,32.5,-26.5
"1609",42,2013,32.5,-25.5
"1610",51,2013,32.5,-24.5
"1611",49,2013,32.5,-23.5
"1612",52,2013,32.5,-22.5
"1613",55,2013,32.5,-21.5
"1614",64,2013,32.5,-20.5
"1615",65,2013,32.5,-19.5
"1616",72,2013,32.5,-18.5
"1617",78,2013,32.5,-17.5
"1618",80,2013,32.5,-16.5
"1619",73,2013,32.5,-15.5
"1620",71,2013,32.5,-14.5
"1621",66,2013,32.5,-13.5
"1622",64,2013,32.5,-12.5
"1623",63,2013,32.5,-11.5
"1624",65,2013,32.5,-10.5
"1625",55,2013,32.5,-9.5
"1626",51,2013,32.5,-8.5
"1627",56,2013,32.5,-7.5
"1628",55,2013,32.5,-6.5
"1629",49,2013,32.5,-5.5
"1630",48,2013,32.5,-4.5
"1631",45,2013,32.5,-3.5
"1632",47,2013,32.5,-2.5
"1633",50,2013,32.5,-1.5
"1634",53,2013,32.5,-0.5
"1635",50,2013,32.5,0.5
"1636",45,2013,32.5,1.5
"1637",42,2013,32.5,2.5
"1638",37,2013,32.5,3.5
"1639",34,2013,32.5,4.5
"1640",37,2013,32.5,5.5
"1641",31,2013,32.5,6.5
"1642",29,2013,32.5,7.5
"1643",27,2013,32.5,8.5
"1644",30,2013,32.5,9.5
"1645",37,2013,32.5,10.5
"1646",34,2013,32.5,11.5
"1647",37,2013,32.5,12.5
"1648",44,2013,32.5,13.5
"1649",44,2013,32.5,14.5
"1650",42,2013,32.5,15.5
"1651",46,2013,32.5,16.5
"1652",46,2013,32.5,17.5
"1653",48,2013,32.5,18.5
